1,474.66241455078100,224.08909606933600,507.201416015625,209.0710906982420,547.2493896484380,303.3507080078130,514.7103881835940,316.7000427246090,4
2,514.7103881835940,316.7000427246090,548.083740234375,306.68804931640600,588.1317138671880,400.9676818847660,555.5927124023440,410.97967529296900,4
3,554.7583618164060,413.482666015625,588.1317138671880,401.802001953125,629.8483276367190,495.247314453125,596.4750366210940,507.7622985839840,4
4,596.4750366210940,507.7622985839840,629.8483276367190,496.0816345214840,672.3993530273440,593.6986083984380,637.3573608398440,605.3792724609380,4
5,509.70440673828100,209.0710906982420,543.0776977539060,194.88743591308600,585.6287231445310,289.16705322265600,550.5867309570310,303.3507080078130,3
6,551.4210815429690,305.8537292480470,585.6287231445310,292.50439453125,626.5110473632810,387.61834716796900,591.4690551757810,401.802001953125,3
7,591.4690551757810,401.802001953125,624.008056640625,387.61834716796900,665.7246704101560,481.8979797363280,633.1856689453130,496.9159851074220,3
8,633.1856689453130,496.9159851074220,665.7246704101560,482.7322998046880,705.7726440429690,577.011962890625,674.0679931640630,592.8642578125,3
9,714.9503173828130,592.0299072265630,713.2816772460940,626.2376098632810,814.2359619140630,631.2435913085940,815.0702514648440,597.0359497070310,5
10,818.4075927734380,595.3672485351560,818.4075927734380,630.4092407226560,917.6932373046880,632.0779418945310,919.3618774414060,605.3792724609380,5
11,964.4158935546880,497.75030517578100,938.5515747070310,593.6986083984380,973.5935668945310,603.7105712890630,996.1205444335940,509.43096923828100,7
12,999.4578857421880,508.5966491699220,992.783203125,540.30126953125,1086.228515625,564.4969482421880,1097.0748291015600,533.6266479492190,7
13,1117.93310546875,545.3073120117190,1091.2344970703100,566.1655883789060,1152.97509765625,643.7586059570310,1177.1707763671900,622.9002685546880,7
14,1225.5621337890600,518.608642578125,1170.49609375,603.7105712890630,1200.5321044921900,625.4032592773440,1256.432373046880,541.1356201171880,5
15,1283.9654541015600,431.8380126953130,1228.8994140625,514.4369506835940,1257.2667236328100,539.4669799804690,1314.835693359380,453.5306701660160,5
16,1343.2030029296900,345.9017028808590,1286.4683837890600,429.3349914550780,1315.6700439453100,453.5306701660160,1369.9017333984400,367.5943603515630,5
17,1258.10107421875,541.1356201171880,1200.5321044921900,624.5689086914060,1231.4024658203100,645.42724609375,1287.302734375,562.8283081054690,5
18,1316.50439453125,452.6963195800780,1257.2667236328100,540.30126953125,1288.971435546880,561.1596069335940,1346.5404052734400,475.22332763671900,5
19,1374.90771484375,367.5943603515630,1316.50439453125,452.6963195800780,1347.374755859380,472.7203063964840,1400.77197265625,389.2870178222660,5
20,1480.03369140625,264.9714050292970,1409.94970703125,339.22705078125,1436.6483154296900,365.09136962890600,1505.89794921875,292.50439453125,8
21,1560.129638671880,194.88743591308600,1484.205322265630,261.6340637207030,1508.4010009765600,289.16705322265600,1581.822265625,225.75775146484400,8
22,1569.3072509765600,189.88143920898400,1585.15966796875,223.2547607421880,1672.7645263671900,177.36643981933600,1656.077880859380,142.324462890625,8
23,1455.003662109380,235.76974487304700,1386.58837890625,310.025390625,1414.121337890630,334.2210388183590,1480.8680419921900,263.302734375,7
24,1535.9339599609400,164.85145568847700,1460.0096435546900,229.0950927734380,1483.3709716796900,259.1310729980470,1557.6265869140600,194.88743591308600,7
25,1633.5509033203100,112.28846740722700,1545.1116943359400,158.17678833007800,1560.129638671880,190.7157745361330,1648.5689697265600,143.15879821777300,7
26,1720.321533203130,141.49012756347700,1696.1258544921900,156.50811767578100,1753.69482421875,235.76974487304700,1776.221923828130,218.24876403808600,5
27,1767.044189453130,188.2127685546880,1785.3995361328100,213.24276733398400,1861.3238525390600,155.6737823486330,1843.8028564453100,127.30646514892600,5
28,1866.329833984380,119.79747009277300,1867.1641845703100,146.49612426757800,1960.6094970703100,148.99911499023400,1961.44384765625,120.63179779052700,5
29,1971.455810546880,118.12879943847700,1972.2901611328100,147.33045959472700,2067.404052734380,149.8334503173830,2068.238525390630,118.963134765625,5
30,2074.9130859375,118.12879943847700,2074.9130859375,148.164794921875,2173.3642578125,147.33045959472700,2174.19873046875,118.963134765625,5
31,2180.0390625,117.29447174072300,2182.5419921875,148.164794921875,2279.32470703125,148.164794921875,2279.32470703125,120.63179779052700,5
